city_us,city_ascii,lat_us,lng_us,country_us,iso2_us,iso3_us,admin_name_us,capital_us,population_us,id_us,city_foreign,lat_foreign,lng_foreign,country_foreign,iso2_foreign,iso3_foreign,admin_name_foreign,capital_foreign,population_foreign,id_foreign,language,English,Spanish,French,Arabic,German,Italian,Portuguese,Dutch
Los Angeles,Los Angeles,34.1139,-118.4068,United States,US,USA,California,,12815475.0,1840020491,Los Ángeles,-37.46,-72.36,Chile,CL,CHL,Biobío,minor,145239.0,1152810305,['Spanish'],False,True,False,False,False,False,False,False
San Francisco,San Francisco,37.7562,-122.443,United States,US,USA,California,,3603761.0,1840021543,San Francisco,13.7,-88.1,El Salvador,SV,SLV,Morazán,admin,16152.0,1222399599,['Spanish'],False,True,False,False,False,False,False,False
San Francisco,San Francisco,37.7562,-122.443,United States,US,USA,California,,3603761.0,1840021543,San Francisco,-31.43,-62.09,Argentina,AR,ARG,Córdoba,minor,59062.0,1032491643,['Spanish'],False,True,False,False,False,False,False,False
Portland,Portland,45.5371,-122.65,United States,US,USA,Oregon,,2052796.0,1840019941,Portland,-38.34,141.59,Australia,AU,AUS,Victoria,,11808.0,1036439594,['English'],True,False,False,False,False,False,False,False
Portland,Portland,43.6773,-70.2715,United States,US,USA,Maine,,206023.0,1840000327,Portland,-38.34,141.59,Australia,AU,AUS,Victoria,,11808.0,1036439594,['English'],True,False,False,False,False,False,False,False
Portland,Portland,27.8913,-97.328,United States,US,USA,Texas,,17287.0,1840021006,Portland,-38.34,141.59,Australia,AU,AUS,Victoria,,11808.0,1036439594,['English'],True,False,False,False,False,False,False,False
Portland,Portland,36.5883,-86.5194,United States,US,USA,Tennessee,,12020.0,1840014418,Portland,-38.34,141.59,Australia,AU,AUS,Victoria,,11808.0,1036439594,['English'],True,False,False,False,False,False,False,False
Portland,Portland,40.4377,-84.9835,United States,US,USA,Indiana,,5929.0,1840014175,Portland,-38.34,141.59,Australia,AU,AUS,Victoria,,11808.0,1036439594,['English'],True,False,False,False,False,False,False,False
Portland,Portland,42.8696,-84.899,United States,US,USA,Michigan,,5070.0,1840003073,Portland,-38.34,141.59,Australia,AU,AUS,Victoria,,11808.0,1036439594,['English'],True,False,False,False,False,False,False,False
Portland,Portland,41.5988,-72.589,United States,US,USA,Connecticut,,9391.0,1840004915,Portland,-38.34,141.59,Australia,AU,AUS,Victoria,,11808.0,1036439594,['English'],True,False,False,False,False,False,False,False
San Antonio,San Antonio,29.4658,-98.5254,United States,US,USA,Texas,,2002530.0,1840022220,San Antonio,-33.5995,-71.61,Chile,CL,CHL,Valparaíso,minor,104292.0,1152830501,['Spanish'],False,True,False,False,False,False,False,False
San Antonio,San Antonio,29.4658,-98.5254,United States,US,USA,Texas,,2002530.0,1840022220,San Antonio,18.4468,-66.3002,Puerto Rico,PR,PRI,Puerto Rico,,7592.0,1630023733,"['Spanish', 'English']",True,True,False,False,False,False,False,False
San Jose,San Jose,37.3021,-121.8489,United States,US,USA,California,,1821899.0,1840021570,San José,9.935,-84.0841,Costa Rica,CR,CRI,San José,primary,1284000.0,1188749877,['Spanish'],False,True,False,False,False,False,False,False
San Jose,San Jose,37.3021,-121.8489,United States,US,USA,California,,1821899.0,1840021570,San José,-34.35,-56.71,Uruguay,UY,URY,San José,admin,36529.0,1858927597,['Spanish'],False,True,False,False,False,False,False,False
San Jose,San Jose,37.3021,-121.8489,United States,US,USA,California,,1821899.0,1840021570,San Jose,10.745,121.9415,Philippines,PH,PHL,Antique,admin,,1608138574,"['Filipino', 'English']",True,False,False,False,False,False,False,False
San Jose,San Jose,37.3021,-121.8489,United States,US,USA,California,,1821899.0,1840021570,San Jose,10.18,125.5683,Philippines,PH,PHL,Dinagat Islands,admin,,1608435522,"['Filipino', 'English']",True,False,False,False,False,False,False,False
Richmond,Richmond,37.5295,-77.4756,United States,US,USA,Virginia,admin,1059907.0,1840001698,Richmond,-41.339,173.185,New Zealand,NZ,NZL,Tasman,admin,,1554001427,"['English', 'Maori']",True,False,False,False,False,False,False,False
Richmond,Richmond,37.5295,-77.4756,United States,US,USA,Virginia,admin,1059907.0,1840001698,Richmond,-33.5995,150.74,Australia,AU,AUS,New South Wales,,13880.0,1036934091,['English'],True,False,False,False,False,False,False,False
Richmond,Richmond,37.5295,-77.4756,United States,US,USA,Virginia,admin,1059907.0,1840001698,Richmond,-20.7163,143.1333,Australia,AU,AUS,Queensland,,296.0,1036156498,['English'],True,False,False,False,False,False,False,False
Richmond,Richmond,37.9477,-122.339,United States,US,USA,California,,110040.0,1840020277,Richmond,-41.339,173.185,New Zealand,NZ,NZL,Tasman,admin,,1554001427,"['English', 'Maori']",True,False,False,False,False,False,False,False
Richmond,Richmond,37.9477,-122.339,United States,US,USA,California,,110040.0,1840020277,Richmond,-33.5995,150.74,Australia,AU,AUS,New South Wales,,13880.0,1036934091,['English'],True,False,False,False,False,False,False,False
Richmond,Richmond,37.9477,-122.339,United States,US,USA,California,,110040.0,1840020277,Richmond,-20.7163,143.1333,Australia,AU,AUS,Queensland,,296.0,1036156498,['English'],True,False,False,False,False,False,False,False
Richmond,Richmond,39.8318,-84.8904,United States,US,USA,Indiana,,42508.0,1840014176,Richmond,-41.339,173.185,New Zealand,NZ,NZL,Tasman,admin,,1554001427,"['English', 'Maori']",True,False,False,False,False,False,False,False
Richmond,Richmond,39.8318,-84.8904,United States,US,USA,Indiana,,42508.0,1840014176,Richmond,-33.5995,150.74,Australia,AU,AUS,New South Wales,,13880.0,1036934091,['English'],True,False,False,False,False,False,False,False
Richmond,Richmond,39.8318,-84.8904,United States,US,USA,Indiana,,42508.0,1840014176,Richmond,-20.7163,143.1333,Australia,AU,AUS,Queensland,,296.0,1036156498,['English'],True,False,False,False,False,False,False,False
Richmond,Richmond,37.7306,-84.2926,United States,US,USA,Kentucky,,40111.0,1840014341,Richmond,-41.339,173.185,New Zealand,NZ,NZL,Tasman,admin,,1554001427,"['English', 'Maori']",True,False,False,False,False,False,False,False
Richmond,Richmond,37.7306,-84.2926,United States,US,USA,Kentucky,,40111.0,1840014341,Richmond,-33.5995,150.74,Australia,AU,AUS,New South Wales,,13880.0,1036934091,['English'],True,False,False,False,False,False,False,False
Richmond,Richmond,37.7306,-84.2926,United States,US,USA,Kentucky,,40111.0,1840014341,Richmond,-20.7163,143.1333,Australia,AU,AUS,Queensland,,296.0,1036156498,['English'],True,False,False,False,False,False,False,False
Richmond,Richmond,29.5824,-95.7602,United States,US,USA,Texas,,12064.0,1840020947,Richmond,-41.339,173.185,New Zealand,NZ,NZL,Tasman,admin,,1554001427,"['English', 'Maori']",True,False,False,False,False,False,False,False
Richmond,Richmond,29.5824,-95.7602,United States,US,USA,Texas,,12064.0,1840020947,Richmond,-33.5995,150.74,Australia,AU,AUS,New South Wales,,13880.0,1036934091,['English'],True,False,False,False,False,False,False,False
Richmond,Richmond,29.5824,-95.7602,United States,US,USA,Texas,,12064.0,1840020947,Richmond,-20.7163,143.1333,Australia,AU,AUS,Queensland,,296.0,1036156498,['English'],True,False,False,False,False,False,False,False
Richmond,Richmond,42.8094,-82.7517,United States,US,USA,Michigan,,6319.0,1840003091,Richmond,-41.339,173.185,New Zealand,NZ,NZL,Tasman,admin,,1554001427,"['English', 'Maori']",True,False,False,False,False,False,False,False
Richmond,Richmond,42.8094,-82.7517,United States,US,USA,Michigan,,6319.0,1840003091,Richmond,-33.5995,150.74,Australia,AU,AUS,New South Wales,,13880.0,1036934091,['English'],True,False,False,False,False,False,False,False
Richmond,Richmond,42.8094,-82.7517,United States,US,USA,Michigan,,6319.0,1840003091,Richmond,-20.7163,143.1333,Australia,AU,AUS,Queensland,,296.0,1036156498,['English'],True,False,False,False,False,False,False,False
Richmond,Richmond,39.2755,-93.9731,United States,US,USA,Missouri,,5176.0,1840009600,Richmond,-41.339,173.185,New Zealand,NZ,NZL,Tasman,admin,,1554001427,"['English', 'Maori']",True,False,False,False,False,False,False,False
Richmond,Richmond,39.2755,-93.9731,United States,US,USA,Missouri,,5176.0,1840009600,Richmond,-33.5995,150.74,Australia,AU,AUS,New South Wales,,13880.0,1036934091,['English'],True,False,False,False,False,False,False,False
Richmond,Richmond,39.2755,-93.9731,United States,US,USA,Missouri,,5176.0,1840009600,Richmond,-20.7163,143.1333,Australia,AU,AUS,Queensland,,296.0,1036156498,['English'],True,False,False,False,False,False,False,False
Richmond,Richmond,41.4983,-71.6608,United States,US,USA,Rhode Island,,7608.0,1840106243,Richmond,-41.339,173.185,New Zealand,NZ,NZL,Tasman,admin,,1554001427,"['English', 'Maori']",True,False,False,False,False,False,False,False
Richmond,Richmond,41.4983,-71.6608,United States,US,USA,Rhode Island,,7608.0,1840106243,Richmond,-33.5995,150.74,Australia,AU,AUS,New South Wales,,13880.0,1036934091,['English'],True,False,False,False,False,False,False,False
Richmond,Richmond,41.4983,-71.6608,United States,US,USA,Rhode Island,,7608.0,1840106243,Richmond,-20.7163,143.1333,Australia,AU,AUS,Queensland,,296.0,1036156498,['English'],True,False,False,False,False,False,False,False
Birmingham,Birmingham,33.5277,-86.7987,United States,US,USA,Alabama,,744189.0,1840006507,Birmingham,52.475,-1.92,United Kingdom,GB,GBR,Birmingham,admin,2285000.0,1826423213,['English'],True,False,False,False,False,False,False,False
Birmingham,Birmingham,42.5447,-83.2166,United States,US,USA,Michigan,,21142.0,1840002438,Birmingham,52.475,-1.92,United Kingdom,GB,GBR,Birmingham,admin,2285000.0,1826423213,['English'],True,False,False,False,False,False,False,False
Rochester,Rochester,43.168,-77.6162,United States,US,USA,New York,,711998.0,1840000373,Rochester,51.3833,0.5167,United Kingdom,GB,GBR,Medway,admin,,1826559634,['English'],True,False,False,False,False,False,False,False
Rochester,Rochester,44.0151,-92.4778,United States,US,USA,Minnesota,,116713.0,1840008987,Rochester,51.3833,0.5167,United Kingdom,GB,GBR,Medway,admin,,1826559634,['English'],True,False,False,False,False,False,False,False
Rochester,Rochester,43.299,-70.9787,United States,US,USA,New Hampshire,,30797.0,1840002809,Rochester,51.3833,0.5167,United Kingdom,GB,GBR,Medway,admin,,1826559634,['English'],True,False,False,False,False,False,False,False
Rochester,Rochester,42.6866,-83.1197,United States,US,USA,Michigan,,13029.0,1840002428,Rochester,51.3833,0.5167,United Kingdom,GB,GBR,Medway,admin,,1826559634,['English'],True,False,False,False,False,False,False,False
Rochester,Rochester,41.059,-86.196,United States,US,USA,Indiana,,7041.0,1840009329,Rochester,51.3833,0.5167,United Kingdom,GB,GBR,Medway,admin,,1826559634,['English'],True,False,False,False,False,False,False,False
Rochester,Rochester,41.76,-70.8385,United States,US,USA,Massachusetts,,5462.0,1840053575,Rochester,51.3833,0.5167,United Kingdom,GB,GBR,Medway,admin,,1826559634,['English'],True,False,False,False,False,False,False,False
Albany,Albany,42.6664,-73.7987,United States,US,USA,New York,admin,597270.0,1840000417,Albany,-35.0169,117.8916,Australia,AU,AUS,Western Australia,,26445.0,1036047365,['English'],True,False,False,False,False,False,False,False
Albany,Albany,37.8898,-122.3018,United States,US,USA,California,,20143.0,1840028140,Albany,-35.0169,117.8916,Australia,AU,AUS,Western Australia,,26445.0,1036047365,['English'],True,False,False,False,False,False,False,False
Albany,Albany,31.5776,-84.1762,United States,US,USA,Georgia,,90515.0,1840013864,Albany,-35.0169,117.8916,Australia,AU,AUS,Western Australia,,26445.0,1036047365,['English'],True,False,False,False,False,False,False,False
Albany,Albany,44.6275,-123.0966,United States,US,USA,Oregon,,60795.0,1840018605,Albany,-35.0169,117.8916,Australia,AU,AUS,Western Australia,,26445.0,1036047365,['English'],True,False,False,False,False,False,False,False
Worcester,Worcester,42.2705,-71.8079,United States,US,USA,Massachusetts,,498997.0,1840000434,Worcester,-33.64,19.4399,South Africa,ZA,ZAF,Western Cape,,127597.0,1710498245,"['Afrikaans', 'English', 'isiXhosa', 'isiZulu', 'Sesotho', 'Setswana', 'siSwati', 'Tshivenda', 'Xitsonga', 'Sepedi', 'isiNdebele']",True,False,False,False,False,False,False,False
Worcester,Worcester,42.2705,-71.8079,United States,US,USA,Massachusetts,,498997.0,1840000434,Worcester,52.2,-2.2,United Kingdom,GB,GBR,Worcestershire,admin,,1826393854,['English'],True,False,False,False,False,False,False,False
Toledo,Toledo,41.6639,-83.5822,United States,US,USA,Ohio,,488672.0,1840000572,Toledo,39.867,-4.0167,Spain,ES,ESP,Castille-La Mancha,admin,74632.0,1724171411,['Spanish'],False,True,False,False,False,False,False,False
Greenville,Greenville,34.8362,-82.3649,United States,US,USA,South Carolina,,467894.0,1840013501,Greenville,5.0111,-9.0388,Liberia,LR,LBR,Sinoe,admin,10374.0,1430362799,['English'],True,False,False,False,False,False,False,False
Greenville,Greenville,35.5956,-77.3768,United States,US,USA,North Carolina,,128385.0,1840013407,Greenville,5.0111,-9.0388,Liberia,LR,LBR,Sinoe,admin,10374.0,1430362799,['English'],True,False,False,False,False,False,False,False
Greenville,Greenville,33.385,-91.0514,United States,US,USA,Mississippi,,31243.0,1840013759,Greenville,5.0111,-9.0388,Liberia,LR,LBR,Sinoe,admin,10374.0,1430362799,['English'],True,False,False,False,False,False,False,False
Greenville,Greenville,33.1116,-96.1099,United States,US,USA,Texas,,25000.0,1840020649,Greenville,5.0111,-9.0388,Liberia,LR,LBR,Sinoe,admin,10374.0,1430362799,['English'],True,False,False,False,False,False,False,False
Greenville,Greenville,40.1043,-84.6209,United States,US,USA,Ohio,,12877.0,1840008366,Greenville,5.0111,-9.0388,Liberia,LR,LBR,Sinoe,admin,10374.0,1430362799,['English'],True,False,False,False,False,False,False,False
Greenville,Greenville,41.4052,-80.3837,United States,US,USA,Pennsylvania,,10061.0,1840000659,Greenville,5.0111,-9.0388,Liberia,LR,LBR,Sinoe,admin,10374.0,1430362799,['English'],True,False,False,False,False,False,False,False
Greenville,Greenville,43.1797,-85.2533,United States,US,USA,Michigan,,9696.0,1840002877,Greenville,5.0111,-9.0388,Liberia,LR,LBR,Sinoe,admin,10374.0,1430362799,['English'],True,False,False,False,False,False,False,False
Greenville,Greenville,41.88,-71.5549,United States,US,USA,Rhode Island,,8388.0,1840003292,Greenville,5.0111,-9.0388,Liberia,LR,LBR,Sinoe,admin,10374.0,1430362799,['English'],True,False,False,False,False,False,False,False
Greenville,Greenville,40.9982,-73.8194,United States,US,USA,New York,,7087.0,1840133415,Greenville,5.0111,-9.0388,Liberia,LR,LBR,Sinoe,admin,10374.0,1430362799,['English'],True,False,False,False,False,False,False,False
Greenville,Greenville,38.8866,-89.3893,United States,US,USA,Illinois,,6738.0,1840008563,Greenville,5.0111,-9.0388,Liberia,LR,LBR,Sinoe,admin,10374.0,1430362799,['English'],True,False,False,False,False,False,False,False
Greenville,Greenville,31.8437,-86.6379,United States,US,USA,Alabama,,5652.0,1840003498,Greenville,5.0111,-9.0388,Liberia,LR,LBR,Sinoe,admin,10374.0,1430362799,['English'],True,False,False,False,False,False,False,False
Durham,Durham,35.9795,-78.9032,United States,US,USA,North Carolina,,407575.0,1840013364,Durham,54.7667,-1.5667,United Kingdom,GB,GBR,Durham,admin,,1826031748,['English'],True,False,False,False,False,False,False,False
Durham,Durham,43.1174,-70.9195,United States,US,USA,New Hampshire,,16148.0,1840054805,Durham,54.7667,-1.5667,United Kingdom,GB,GBR,Durham,admin,,1826031748,['English'],True,False,False,False,False,False,False,False
Durham,Durham,41.4622,-72.6829,United States,US,USA,Connecticut,,7292.0,1840034511,Durham,54.7667,-1.5667,United Kingdom,GB,GBR,Durham,admin,,1826031748,['English'],True,False,False,False,False,False,False,False
Durham,Durham,39.6232,-121.7875,United States,US,USA,California,,5819.0,1840018775,Durham,54.7667,-1.5667,United Kingdom,GB,GBR,Durham,admin,,1826031748,['English'],True,False,False,False,False,False,False,False
Santa Ana,Santa Ana,33.7366,-117.8819,United States,US,USA,California,,334136.0,1840021964,Santa Ana,13.9946,-89.5598,El Salvador,SV,SLV,Santa Ana,admin,234478.0,1222021362,['Spanish'],False,True,False,False,False,False,False,False
Santa Rosa,Santa Rosa,38.4458,-122.7067,United States,US,USA,California,,321908.0,1840021488,Santa Rosa,-36.62,-64.3,Argentina,AR,ARG,La Pampa,admin,111424.0,1032215828,['Spanish'],False,True,False,False,False,False,False,False
Santa Rosa,Santa Rosa,38.4458,-122.7067,United States,US,USA,California,,321908.0,1840021488,Santa Rosa,-27.8695,-54.46,Brazil,BR,BRA,Rio Grande do Sul,,59281.0,1076071027,['Portuguese'],False,False,False,False,False,False,True,False
Lincoln,Lincoln,40.8088,-96.6796,United States,US,USA,Nebraska,admin,285118.0,1840009357,Lincoln,53.2333,-0.5333,United Kingdom,GB,GBR,Lincolnshire,admin,,1826312785,['English'],True,False,False,False,False,False,False,False
Lincoln,Lincoln,40.8088,-96.6796,United States,US,USA,Nebraska,admin,285118.0,1840009357,Lincoln,-34.88,-61.5399,Argentina,AR,ARG,Buenos Aires,minor,24798.0,1032332688,['Spanish'],False,True,False,False,False,False,False,False
Lincoln,Lincoln,38.8759,-121.2916,United States,US,USA,California,,47674.0,1840020231,Lincoln,53.2333,-0.5333,United Kingdom,GB,GBR,Lincolnshire,admin,,1826312785,['English'],True,False,False,False,False,False,False,False
Lincoln,Lincoln,38.8759,-121.2916,United States,US,USA,California,,47674.0,1840020231,Lincoln,-34.88,-61.5399,Argentina,AR,ARG,Buenos Aires,minor,24798.0,1032332688,['Spanish'],False,True,False,False,False,False,False,False
Lincoln,Lincoln,41.9171,-71.4505,United States,US,USA,Rhode Island,,21630.0,1840106233,Lincoln,53.2333,-0.5333,United Kingdom,GB,GBR,Lincolnshire,admin,,1826312785,['English'],True,False,False,False,False,False,False,False
Lincoln,Lincoln,41.9171,-71.4505,United States,US,USA,Rhode Island,,21630.0,1840106233,Lincoln,-34.88,-61.5399,Argentina,AR,ARG,Buenos Aires,minor,24798.0,1032332688,['Spanish'],False,True,False,False,False,False,False,False
Lincoln,Lincoln,40.1509,-89.3721,United States,US,USA,Illinois,,17360.0,1840009447,Lincoln,53.2333,-0.5333,United Kingdom,GB,GBR,Lincolnshire,admin,,1826312785,['English'],True,False,False,False,False,False,False,False
Lincoln,Lincoln,40.1509,-89.3721,United States,US,USA,Illinois,,17360.0,1840009447,Lincoln,-34.88,-61.5399,Argentina,AR,ARG,Buenos Aires,minor,24798.0,1032332688,['Spanish'],False,True,False,False,False,False,False,False
Lincoln,Lincoln,42.4266,-71.3086,United States,US,USA,Massachusetts,,6696.0,1840053639,Lincoln,53.2333,-0.5333,United Kingdom,GB,GBR,Lincolnshire,admin,,1826312785,['English'],True,False,False,False,False,False,False,False
Lincoln,Lincoln,42.4266,-71.3086,United States,US,USA,Massachusetts,,6696.0,1840053639,Lincoln,-34.88,-61.5399,Argentina,AR,ARG,Buenos Aires,minor,24798.0,1032332688,['Spanish'],False,True,False,False,False,False,False,False
Lincoln,Lincoln,33.5935,-86.1372,United States,US,USA,Alabama,,6664.0,1840015698,Lincoln,53.2333,-0.5333,United Kingdom,GB,GBR,Lincolnshire,admin,,1826312785,['English'],True,False,False,False,False,False,False,False
Lincoln,Lincoln,33.5935,-86.1372,United States,US,USA,Alabama,,6664.0,1840015698,Lincoln,-34.88,-61.5399,Argentina,AR,ARG,Buenos Aires,minor,24798.0,1032332688,['Spanish'],False,True,False,False,False,False,False,False
Irvine,Irvine,33.6772,-117.7738,United States,US,USA,California,,277453.0,1840019325,Irvine,55.6,-4.6667,United Kingdom,GB,GBR,North Ayrshire,admin,,1826965925,['English'],True,False,False,False,False,False,False,False
Reading,Reading,40.34,-75.9267,United States,US,USA,Pennsylvania,,267300.0,1840001185,Reading,51.47,-0.98,United Kingdom,GB,GBR,Reading,admin,369804.0,1826869043,['English'],True,False,False,False,False,False,False,False
Reading,Reading,42.5351,-71.1056,United States,US,USA,Massachusetts,,25769.0,1840053484,Reading,51.47,-0.98,United Kingdom,GB,GBR,Reading,admin,369804.0,1826869043,['English'],True,False,False,False,False,False,False,False
Reading,Reading,39.2241,-84.4332,United States,US,USA,Ohio,,10260.0,1840001611,Reading,51.47,-0.98,United Kingdom,GB,GBR,Reading,admin,369804.0,1826869043,['English'],True,False,False,False,False,False,False,False
Salem,Salem,44.9232,-123.0245,United States,US,USA,Oregon,admin,259816.0,1840021224,Salem,11.67,78.1801,India,IN,IND,Tamil Nādu ,,873000.0,1356567087,"['Hindi', 'English']",True,False,False,False,False,False,False,False
Salem,Salem,42.5129,-70.902,United States,US,USA,Massachusetts,,43415.0,1840000410,Salem,11.67,78.1801,India,IN,IND,Tamil Nādu ,,873000.0,1356567087,"['Hindi', 'English']",True,False,False,False,False,False,False,False
Salem,Salem,42.7902,-71.2203,United States,US,USA,New Hampshire,,28951.0,1840055510,Salem,11.67,78.1801,India,IN,IND,Tamil Nādu ,,873000.0,1356567087,"['Hindi', 'English']",True,False,False,False,False,False,False,False
Salem,Salem,37.2864,-80.0555,United States,US,USA,Virginia,,25862.0,1840001719,Salem,11.67,78.1801,India,IN,IND,Tamil Nādu ,,873000.0,1356567087,"['Hindi', 'English']",True,False,False,False,False,False,False,False
Salem,Salem,40.9049,-80.8491,United States,US,USA,Ohio,,17829.0,1840009374,Salem,11.67,78.1801,India,IN,IND,Tamil Nādu ,,873000.0,1356567087,"['Hindi', 'English']",True,False,False,False,False,False,False,False
Salem,Salem,40.054,-111.6721,United States,US,USA,Utah,,8210.0,1840021395,Salem,11.67,78.1801,India,IN,IND,Tamil Nādu ,,873000.0,1356567087,"['Hindi', 'English']",True,False,False,False,False,False,False,False
Salem,Salem,38.6278,-88.9579,United States,US,USA,Illinois,,7954.0,1840009789,Salem,11.67,78.1801,India,IN,IND,Tamil Nādu ,,873000.0,1356567087,"['Hindi', 'English']",True,False,False,False,False,False,False,False
Salem,Salem,38.6048,-86.0977,United States,US,USA,Indiana,,6391.0,1840009790,Salem,11.67,78.1801,India,IN,IND,Tamil Nādu ,,873000.0,1356567087,"['Hindi', 'English']",True,False,False,False,False,False,False,False
Salem,Salem,39.5681,-75.4724,United States,US,USA,New Jersey,,5310.0,1840001529,Salem,11.67,78.1801,India,IN,IND,Tamil Nādu ,,873000.0,1356567087,"['Hindi', 'English']",True,False,False,False,False,False,False,False
Scottsdale,Scottsdale,33.6872,-111.8651,United States,US,USA,Arizona,,249950.0,1840021940,Scottsdale,-41.1495,147.5167,Australia,AU,AUS,Tasmania,,2468.0,1036807079,['English'],True,False,False,False,False,False,False,False
York,York,39.9651,-76.7315,United States,US,USA,Pennsylvania,,234245.0,1840001472,York,53.9704,-1.08,United Kingdom,GB,GBR,York,admin,158947.0,1826149980,['English'],True,False,False,False,False,False,False,False
York,York,43.186,-70.6661,United States,US,USA,Maine,,12872.0,1840066551,York,53.9704,-1.08,United Kingdom,GB,GBR,York,admin,158947.0,1826149980,['English'],True,False,False,False,False,False,False,False
York,York,34.9967,-81.234,United States,US,USA,South Carolina,,8351.0,1840015489,York,53.9704,-1.08,United Kingdom,GB,GBR,York,admin,158947.0,1826149980,['English'],True,False,False,False,False,False,False,False
York,York,40.8698,-97.5943,United States,US,USA,Nebraska,,7726.0,1840010328,York,53.9704,-1.08,United Kingdom,GB,GBR,York,admin,158947.0,1826149980,['English'],True,False,False,False,False,False,False,False
Fontana,Fontana,34.0968,-117.4599,United States,US,USA,California,,211815.0,1840020402,Fontana,36.0375,14.2361,Malta,MT,MLT,Fontana,admin,,1470427419,"['Maltese', 'English']",True,False,False,False,False,False,False,False
Santa Barbara,Santa Barbara,34.4285,-119.7202,United States,US,USA,California,,204034.0,1840021829,Santa Bárbara,14.919,-88.236,Honduras,HN,HND,Santa Bárbara,admin,15119.0,1340312026,['Spanish'],False,True,False,False,False,False,False,False
Santa Barbara,Santa Barbara,34.4285,-119.7202,United States,US,USA,California,,204034.0,1840021829,Santa Bárbara,26.8004,-105.82,Mexico,MX,MEX,Chihuahua,minor,10800.0,1484698134,['Spanish'],False,True,False,False,False,False,False,False
Santa Barbara,Santa Barbara,34.4285,-119.7202,United States,US,USA,California,,204034.0,1840021829,Santa Bárbara,18.3951,-65.9176,Puerto Rico,PR,PRI,Puerto Rico,,5007.0,1630023714,"['Spanish', 'English']",True,True,False,False,False,False,False,False
Santa Barbara,Santa Barbara,34.4285,-119.7202,United States,US,USA,California,,204034.0,1840021829,Santa Bárbara,-37.67,-72.02,Chile,CL,CHL,Biobío,,3494.0,1152827647,['Spanish'],False,True,False,False,False,False,False,False
Norwich,Norwich,41.5495,-72.0882,United States,US,USA,Connecticut,,203916.0,1840004828,Norwich,52.6304,1.3,United Kingdom,GB,GBR,Norfolk,admin,190756.0,1826688051,['English'],True,False,False,False,False,False,False,False
Norwich,Norwich,42.5333,-75.5227,United States,US,USA,New York,,7722.0,1840000424,Norwich,52.6304,1.3,United Kingdom,GB,GBR,Norfolk,admin,190756.0,1826688051,['English'],True,False,False,False,False,False,False,False
Salinas,Salinas,36.6884,-121.6317,United States,US,USA,California,,193590.0,1840021632,Salinas,17.9779,-66.2961,Puerto Rico,PR,PRI,Puerto Rico,,5081.0,1630035570,"['Spanish', 'English']",True,True,False,False,False,False,False,False
Salinas,Salinas,36.6884,-121.6317,United States,US,USA,California,,193590.0,1840021632,Salinas,-2.2,-80.98,Ecuador,EC,ECU,Guayas,,43862.0,1218838548,['Spanish'],False,True,False,False,False,False,False,False
Santa Cruz,Santa Cruz,36.9789,-122.0346,United States,US,USA,California,,177556.0,1840021579,Santa Cruz,-17.7539,-63.226,Bolivia,BO,BOL,Santa Cruz,,2102998.0,1068002564,"['Spanish', 'Quechua', 'Aymara']",False,True,False,False,False,False,False,False
Santa Cruz,Santa Cruz,36.9789,-122.0346,United States,US,USA,California,,177556.0,1840021579,Santa Cruz,-6.22,-36.03,Brazil,BR,BRA,Rio Grande do Norte,,27775.0,1076706078,['Portuguese'],False,False,False,False,False,False,True,False
Santa Cruz,Santa Cruz,36.9789,-122.0346,United States,US,USA,California,,177556.0,1840021579,Santa Cruz,14.1167,121.2833,Philippines,PH,PHL,Laguna,admin,,1608131481,"['Filipino', 'English']",True,False,False,False,False,False,False,False
Santa Cruz,Santa Cruz,36.9789,-122.0346,United States,US,USA,California,,177556.0,1840021579,Santa Cruz,-0.5333,-90.35,Ecuador,EC,ECU,Galápagos,,11262.0,1218773967,['Spanish'],False,True,False,False,False,False,False,False
Vancouver,Vancouver,45.6367,-122.597,United States,US,USA,Washington,,175673.0,1840021189,Vancouver,49.2734,-123.1216,Canada,CA,CAN,British Columbia,,2313328.0,1124825478,"['English', 'French']",True,False,True,False,False,False,False,False
Manchester,Manchester,42.9848,-71.4447,United States,US,USA,New Hampshire,,160742.0,1840002983,Manchester,53.5004,-2.248,United Kingdom,GB,GBR,Manchester,admin,2230000.0,1826246335,['English'],True,False,False,False,False,False,False,False
Manchester,Manchester,41.7753,-72.5242,United States,US,USA,Connecticut,,58172.0,1840035273,Manchester,53.5004,-2.248,United Kingdom,GB,GBR,Manchester,admin,2230000.0,1826246335,['English'],True,False,False,False,False,False,False,False
Manchester,Manchester,39.9651,-74.3738,United States,US,USA,New Jersey,,43418.0,1840081608,Manchester,53.5004,-2.248,United Kingdom,GB,GBR,Manchester,admin,2230000.0,1826246335,['English'],True,False,False,False,False,False,False,False
Manchester,Manchester,38.583,-90.5065,United States,US,USA,Missouri,,18112.0,1840009739,Manchester,53.5004,-2.248,United Kingdom,GB,GBR,Manchester,admin,2230000.0,1826246335,['English'],True,False,False,False,False,False,False,False
Manchester,Manchester,35.463,-86.0774,United States,US,USA,Tennessee,,11987.0,1840015409,Manchester,53.5004,-2.248,United Kingdom,GB,GBR,Manchester,admin,2230000.0,1826246335,['English'],True,False,False,False,False,False,False,False
